date,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,NDMI,NDWI,SAVI,EVI,NDRE,mean_clean_fraction
2024-10-31,0.1267375,0.13070625,0.14364375000000001,0.13715,0.1733125,0.25545625,0.28296875,0.295025,0.3069125,0.30881875000000003,0.268875,0.18983125,0.36529709730390253,0.04637788919415469,-0.3451602792837109,0.254032096571534,0.34711552307360427,0.2598641221219233,1.0
2024-11-30,0.11370000000000001,0.12153888888888889,0.13684444444444444,0.1387,0.17198888888888889,0.22629444444444444,0.24508888888888888,0.26590555555555556,0.26920555555555553,0.27171666666666666,0.2643333333333333,0.19704444444444447,0.3147678708460544,0.0034796947205797926,-0.32051721527948096,0.21102200953141237,0.2685365993699688,0.2149249192679248,1.0
2024-12-31,0.12210000000000001,0.1322,0.14271,0.15777999999999998,0.17861,0.20140000000000002,0.21532999999999997,0.23439000000000002,0.2391,0.24175,0.29161000000000004,0.23372,0.19526912710343808,-0.1088287251947635,-0.24301910050508074,0.12877194229793792,0.1610510372956118,0.13496430301797405,1.0
2025-01-31,0.13410625,0.14398125,0.1521125,0.1673,0.18458125,0.2058125,0.21848125000000002,0.23645625,0.23890625000000001,0.24183125,0.29838125,0.24398124999999998,0.17150808230494985,-0.11441770704702665,-0.21740986946886692,0.11480890781777173,0.14903223243120797,0.12335334734177626,1.0
2025-02-28,0.1261,0.139025,0.14735,0.16405,0.18059999999999998,0.202375,0.21509999999999999,0.2331,0.23704999999999998,0.24235,0.327175,0.265525,0.17386939575423205,-0.16791048059811983,-0.2253999850449872,0.1154500808319428,0.1469505250477985,0.12690361629567104,1.0
2025-03-31,0.14494583333333336,0.1545875,0.16902916666666667,0.18599166666666667,0.21106250000000001,0.2388875,0.2533958333333333,0.2720875,0.2778083333333333,0.28186666666666665,0.36435833333333334,0.2895666666666667,0.18878243720757368,-0.14538767352692494,-0.23463234791021526,0.13496753666062872,0.17514106688362266,0.1266856716707004,1.0
2025-04-30,0.1382875,0.143175,0.16965,0.16205,0.217525,0.2945,0.3135,0.3303625,0.3369625,0.338425,0.3264125,0.23995,0.34172040190738184,0.005955039750512815,-0.3213854257353132,0.25435541513218235,0.3424887673132726,0.205853201841648,1.0
2025-05-31,0.12601875,0.13066250000000001,0.1520625,0.1327625,0.18223125,0.3417375,0.390325,0.4035125,0.41176250000000003,0.41283749999999997,0.2809125,0.19006875,0.5047885164341199,0.17915087316778688,-0.45252494184055686,0.39186813911210316,0.5547089253950173,0.3776982763808157,1.0
2025-06-30,0.1297388888888889,0.13177222222222224,0.15530555555555556,0.13690555555555556,0.19496666666666668,0.3349,0.3761277777777778,0.37664444444444445,0.4014888888888889,0.4008055555555556,0.29331111111111113,0.19533333333333333,0.46683419390754277,0.12439266790845396,-0.41610873569324164,0.35478818804683804,0.495607116520836,0.3179055749612469,1.0
2025-07-31,0.133825,0.13465,0.1565,0.1416,0.196,0.312925,0.34687500000000004,0.348075,0.3729,0.37607500000000005,0.29235,0.19815,0.42174006081183313,0.087002315139637,-0.37974791854721995,0.31295144420294935,0.43457358858711,0.27983282043165775,0.896
2025-08-31,0.13585,0.13646666666666665,0.1554,0.143,0.19734166666666667,0.30105,0.33289166666666664,0.33724166666666666,0.3624666666666667,0.36275833333333335,0.30624999999999997,0.2054,0.4043263130949813,0.04832973363388351,-0.3690095291046173,0.29715785150982216,0.4144194358400543,0.2618855971478499,0.9736666666666668
2025-09-30,0.1272875,0.128225,0.1443125,0.134525,0.178425,0.2659,0.2925125,0.30200000000000005,0.31775,0.3170625,0.2738,0.1879375,0.38370430234520275,0.04900349052794847,-0.35334905078627876,0.2682482288018285,0.3648845196146137,0.2572122859690407,1.0
2025-10-31,0.12161153846153847,0.126,0.1405076923076923,0.13365384615384615,0.17391153846153845,0.24968076923076923,0.2748076923076923,0.28788846153846154,0.3006307692307692,0.3024423076923077,0.2715384615384615,0.18951153846153845,0.36579968427621085,0.029227417619573377,-0.3440003335143931,0.2509737093199997,0.33679613413448184,0.24691909626415784,1.0
2025-11-30,0.114675,0.1230125,0.138875,0.1438125,0.1818125,0.22823749999999998,0.246675,0.2694875,0.276325,0.2794875,0.2780875,0.2014375,0.3040883064151365,-0.015441788918301232,-0.3198045047984278,0.206411545727008,0.2600590992415627,0.19455242924954114,1.0
2025-12-31,0.122,0.13075714285714285,0.14191428571428572,0.15697857142857144,0.17752142857142858,0.19860714285714284,0.21217142857142854,0.22775714285714285,0.23605714285714288,0.24112857142857141,0.31170000000000003,0.2441642857142857,0.1838834892395906,-0.15558920252094569,-0.23214348371855822,0.11997106600224473,0.1488941312343272,0.12392824407443562,1.0
2026-01-31,0.1254833333333333,0.13493333333333332,0.14564999999999997,0.16206666666666666,0.18106666666666668,0.20176666666666665,0.21495,0.2322,0.23995,0.24396666666666667,0.31516666666666665,0.24695,0.17791513778313353,-0.15153791719940155,-0.22915608411599,0.11764738865647743,0.14700323976746751,0.12378179543734504,1.0
2026-02-28,0.144015,0.15198,0.16208,0.179895,0.20088,0.22161499999999998,0.23468,0.25332,0.258935,0.262275,0.32214,0.25359,0.17193089472772904,-0.11585245010640985,-0.22314048701197522,0.11859872697466975,0.1537507966737631,0.11750117506040439,0.9832000000000001
2026-03-31,0.1401,0.14749375,0.16434375,0.17293125,0.20875625,0.2546125,0.2727375,0.28635625000000003,0.29978125,0.3024125,0.3580625,0.26839999999999997,0.24579693011416126,-0.11179775823953042,-0.26992400662547916,0.17690718834844907,0.23307283299895304,0.15592372993336082,1.0
2026-04-30,0.125575,0.133075,0.16094999999999998,0.136675,0.202225,0.340775,0.375675,0.388,0.3954,0.3968,0.285775,0.19640000000000002,0.4790107373711444,0.1517197359277097,-0.4136077579691938,0.3679093042192094,0.5192735035453706,0.3147527811491738,1.0
2026-05-31,0.12505,0.125625,0.1491,0.12874999999999998,0.19219999999999998,0.35777499999999995,0.40954999999999997,0.424125,0.432975,0.436,0.275825,0.18232500000000001,0.5342529241860332,0.21187234609842276,-0.4797859145752983,0.4208121001811786,0.5886625639483042,0.3763032555902901,1.0
2026-06-30,0.130725,0.13435,0.15616666666666668,0.13721666666666668,0.19401666666666664,0.33981666666666666,0.38671666666666665,0.3878083333333333,0.4136916666666666,0.4115416666666667,0.293025,0.193275,0.47727515441876894,0.1391963762301717,-0.42581343871895677,0.36669644215209324,0.5205830707779703,0.33315106268941475,1.0
2026-07-31,0.13006875,0.1324125,0.15614375,0.138625,0.19933125,0.3323625,0.37399375,0.37435,0.40213125,0.4002625,0.3006125,0.1980375,0.45918147305167006,0.10899740675404171,-0.411028187010663,0.3488917524309792,0.48576689237918635,0.3049132164368785,1.0
